id,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1017,12.71725464,12.81144333,12.86589432,12.88920212,12.88780975,12.86673355,12.83007431,12.78123093,12.72309113,12.65810394,12.58833313,12.51552582,12.44113922,12.36635971
1027,4.758888245,4.801651001,4.845680237,4.88999939,4.934082031,4.977668762,5.020599365,5.062797546,5.104263306,5.144981384,5.184967041,5.224220276,5.262771606,5.300643921
1041,3.718429565,3.725357056,3.758399963,3.806724548,3.863761902,3.925460815,3.989250183,4.053596497,4.117538452,4.180541992,4.242301941,4.302650452,4.361541748,4.418960571
1055,69.47265625,70.39703369,71.35192108,72.33790588,73.3555069,74.40517426,75.48729706,76.60209656,77.74971771,78.93016052,80.14324951,81.38864136,82.66577911,83.97388458
1077,61.11029434,61.74651337,62.40511703,63.08685303,63.7924881,64.52279663,65.27852631,66.06045532,66.86936188,67.70599365,68.57108307,69.46535492,70.38948822,71.34411621
1105,2.322860718,2.316520691,2.352584839,2.416862488,2.49936676,2.593193054,2.693481445,2.796844482,2.900932312,3.004119873,3.105361938,3.203979492,3.299606323,3.392044067
2050,25.76616669,24.92389679,24.29395676,23.78683472,23.34398651,22.934021,22.54055786,22.15488434,21.77216339,21.38951111,21.00505829,20.61745834,20.22564316,19.82864761
2068,0.569328308,0.659065247,0.76776123,0.891746521,1.026756287,1.169448853,1.317146301,1.467666626,1.619186401,1.77015686,1.919303894,2.065574646,2.208129883,2.346359253
2230,0.132369995,0.2498703,0.378639221,0.516937256,0.662612915,0.813835144,0.969024658,1.126747131,1.285690308,1.444641113,1.602462769,1.758140564,1.910774231,2.059608459
4017,51.04087067,51.32697296,51.62271118,51.92843628,52.24452209,52.57134247,52.90931702,53.25884247,53.62035751,53.99430466,54.38113785,54.78134918,55.19543076,55.62391281
5001,10.2464447,10.32551575,10.37157822,10.39659119,10.40795517,10.41040421,10.40703201,10.39986038,10.39023209,10.37904739,10.3669014,10.35417175,10.34114075,10.32797623
5027,8.370582581,8.311904907,8.281787872,8.267814636,8.262992859,8.263362885,8.266639709,8.271526337,8.277305603,8.283569336,8.290081024,8.296714783,8.303386688,8.310070038
5077,3.285575867,3.448684692,3.581954956,3.694129944,3.791572571,3.878646851,3.958305359,4.032516479,4.102592468,4.169387817,4.233505249,4.295333862,4.355155945,4.41318512
5081,7.075214386,7.139846802,7.181213379,7.210273743,7.232685089,7.251457214,7.26820755,7.283813477,7.298751831,7.313282013,7.327529907,7.341587067,7.355484009,7.369247437
5111,17.3773613,17.00198746,16.60494232,16.18991852,15.76052856,15.32086563,14.87592316,14.43199539,13.99666977,13.57850266,13.18622589,12.82762146,12.50839615,12.23141479
5137,1.793029785,1.879173279,1.98147583,2.094261169,2.213172913,2.334976196,2.457328796,2.578514099,2.697341919,2.812995911,2.924980164,3.033027649,3.137031555,3.2370224
6001,140.2023621,140.1728363,140.1324768,140.078537,140.0082703,139.9190063,139.8082428,139.6739502,139.5147705,139.3300781,139.1202393,138.8865356,138.6310577,138.3567505
6019,140.262207,140.2620544,140.2619781,140.2618103,140.2615051,140.2608643,140.2597351,140.2577209,140.254364,140.2489624,140.2404633,140.2276306,140.2088013,140.1820068
6053,104.8371582,106.30336,107.7449341,109.1566696,110.5334778,111.8705597,113.1635132,114.4083557,115.6016769,116.7407227,117.8233643,118.8481979,119.8145142,120.7222443
6083,50.57727051,50.8478241,51.12744141,51.41645432,51.71520996,52.02407074,52.34339905,52.67359924,53.01506042,53.36821365,53.73347855,54.11131287,54.50218964,54.90658569
6089,108.7786407,110.1653519,111.5136261,112.8189087,114.077095,115.2846375,116.4385834,117.5366287,118.577179,119.5593185,120.4828491,121.3481522,122.1562347,122.9085922
8017,1.997512817,2.148330688,2.293243408,2.432029724,2.564758301,2.691558838,2.812614441,2.928184509,3.038536072,3.143966675,3.244773865,3.341239929,3.433662415,3.522331238
8023,1.824119568,1.946090698,2.072967529,2.201896667,2.330749512,2.457977295,2.582466125,2.703460693,2.820487976,2.933273315,3.041740417,3.145896912,3.245849609,3.341773987
8031,140.2622375,140.2621002,140.2621155,140.2621002,140.2621155,140.2621002,140.2621155,140.2621002,140.2621155,140.2621002,140.2621155,140.2621002,140.2621155,140.2621002
8041,140.2622375,140.2621002,140.2621155,140.2621002,140.2621155,140.2621002,140.2621155,140.2621002,140.2621155,140.2621002,140.2621155,140.2621002,140.2621155,140.2621002
8055,5.204605103,5.241668701,5.27911377,5.316261292,5.352973938,5.389167786,5.424819946,5.459911346,5.494464874,5.528476715,5.561965942,5.594944,5.627426147,5.659423828
8061,1.112533569,1.223396301,1.347396851,1.480567932,1.619468689,1.761383057,1.904151917,2.046066284,2.185806274,2.322357178,2.454978943,2.583183289,2.706672668,2.825317383
8065,4.368667603,4.425796509,4.481704712,4.536193848,4.589302063,4.641120911,4.691688538,4.741096497,4.789367676,4.83657074,4.882736206,4.92792511,4.972167969,5.015518188
8067,22.14773941,21.94878387,21.67559814,21.35794067,21.01292419,20.64998245,20.27419281,19.88811111,19.49291992,19.08895111,18.6761055,18.2539978,17.82216644,17.38016129
8087,29.99751663,29.9515419,29.67940521,29.37720108,29.05958939,28.72498703,28.3698349,27.99004364,27.58218002,27.14600372,26.68762589,26.22013855,25.7586441,25.31336975
8111,0.603721619,0.719032288,0.846076965,0.98323822,1.127639771,1.276779175,1.428604126,1.581359863,1.733551025,1.883934021,2.031463623,2.175315857,2.314849854,2.449630737
8113,5.764015198,5.800773621,5.834068298,5.865196228,5.89497757,5.923851013,5.952064514,5.979774475,6.007041931,6.033927917,6.060455322,6.086639404,6.112506866,6.138065338
8115,2.390701294,2.517974854,2.641906738,2.761749268,2.877212524,2.988189697,3.094726563,3.196899414,3.294906616,3.388923645,3.479179382,3.565887451,3.649269104,3.729545593
12065,1.393478394,1.460014343,1.552841187,1.662689209,1.783630371,1.911338806,2.042564392,2.174858093,2.306365967,2.435722351,2.561950684,2.684387207,2.802642822,2.916488647
12085,25.03333282,24.90805817,24.65694427,24.34145355,23.99464798,23.63344193,23.26583481,22.89523697,22.52283478,22.14870453,21.77248764,21.39362335,21.01146698,20.62532425
12087,35.50255966,35.33511734,35.16568756,34.9924469,34.81537628,34.63443756,34.44956207,34.26073074,34.06787872,33.87098694,33.66999435,33.46486664,33.2555542,33.04200363
12101,115.8662643,116.9926147,118.0621719,119.0737152,120.0266418,120.9210815,121.7577286,122.5378342,123.2631073,123.9356613,124.5578461,125.1322632,125.6616364,126.1487579
12119,12.64978027,12.70655441,12.73236465,12.73390961,12.71634293,12.6837883,12.63964081,12.58668518,12.52729416,12.46340561,12.39666748,12.3284111,12.2597084,12.19140625
12129,12.34378815,12.37194061,12.37733841,12.36528015,12.33989716,12.30443192,12.26146698,12.21311951,12.16106796,12.10668564,12.05104065,11.99498749,11.93917084,11.88408279
13001,2.66242981,2.756622314,2.855148315,2.955291748,3.055198669,3.153617859,3.249786377,3.343238831,3.433738708,3.521194458,3.605606079,3.687065125,3.765686035,3.84160614
13021,30.01568222,29.7169838,29.4137764,29.09758377,28.76505661,28.41250229,28.0357933,27.63130569,27.19824982,26.74188614,26.27464294,25.81177521,25.36433411,24.93595505
13033,6.135662079,6.112518311,6.112548828,6.124351501,6.142341614,6.163536072,6.186325073,6.209842682,6.23361969,6.257423401,6.281105042,6.304611206,6.327907562,6.350967407
13037,-0.854370117,-0.907318115,-0.906188965,-0.862319946,-0.791038513,-0.701332092,-0.598243713,-0.484718323,-0.362586975,-0.233093262,-0.097145081,0.044532776,0.191307068,0.342559814
13073,66.9916687,67.83247375,68.70185852,69.60051727,70.52912903,71.48833466,72.47872162,73.50079346,74.55500031,75.64169312,76.76109314,77.91333008,79.09836578,80.31601715
13075,8.753173828,8.802726746,8.832309723,8.850547791,8.862182617,8.869972229,8.87550354,8.879718781,8.883136749,8.88608551,8.888751984,8.891242981,8.893630981,8.895946503
13085,6.244903564,6.350769043,6.416946411,6.462272644,6.496383667,6.524372101,6.548988342,6.57170105,6.593292236,6.614196777,6.634635925,6.654743195,6.67457962,6.694198608
13117,53.63721085,54.01172638,54.39916229,54.80000305,55.21474457,55.64389801,56.08800507,56.54761124,57.02329254,57.51564789,58.02529144,58.55284882,59.09897614,59.66433334
13127,16.74134445,16.31652451,15.87799835,15.42934036,14.97509003,14.52114105,14.07486725,13.64483261,13.24002838,12.86875153,12.53731537,12.24918747,12.00463867,11.80118561
13129,31.46749878,31.2117157,30.95545197,30.69266891,30.42291641,30.14535904,29.85884857,29.56195068,29.25269318,28.92854691,28.58620834,28.22173691,27.83106613,27.4116478
13131,2.231765747,2.155815125,2.147567749,2.184089661,2.250213623,2.335639954,2.433235168,2.537956238,2.646217346,2.755493164,2.864013672,2.970611572,3.074523926,3.175285339
13135,140.2622375,140.2621002,140.2621155,140.2621002,140.2621155,140.2621002,140.2621155,140.2621002,140.2621155,140.2621002,140.2621155,140.2620697,140.2620239,140.2619019
13141,1.992706299,2.157791138,2.312942505,2.458587646,2.595649719,2.724945068,2.847221375,2.963119507,3.073196411,3.177963257,3.277885437,3.373344421,3.46472168,3.552314758
13175,6.651081085,6.613674164,6.603233337,6.607032776,6.618404388,6.633758545,6.651165009,6.669586182,6.688457489,6.707492828,6.726524353,6.745479584,6.764316559,6.783004761
13181,3.124458313,3.229553223,3.328948975,3.42339325,3.513458252,3.599609375,3.682228088,3.761611938,3.838043213,3.911758423,3.982948303,4.051780701,4.118423462,4.183006287
13187,9.763725281,9.803653717,9.825927734,9.837268829,9.841796875,9.84205246,9.839645386,9.835575104,9.830486298,9.824794769,9.818729401,9.812469482,9.806114197,9.799724579
13189,5.752830505,5.781177521,5.810066223,5.838977814,5.867721558,5.896209717,5.924377441,5.952220917,5.979717255,6.006889343,6.033718109,6.060218811,6.086391449,6.112247467
13211,5.843536377,5.941505432,6.006278992,6.053165436,6.090255737,6.121910095,6.150501251,6.1772995,6.202999115,6.227981567,6.25245285,6.27652359,6.300266266,6.323699951
13245,57.02096939,57.513237,58.022789,58.55025482,59.09629059,59.66156006,60.24674225,60.85254669,61.47969818,62.12892532,62.80097198,63.49658585,64.21655273,64.96163177
13289,0.812454224,0.929725647,1.059761047,1.19871521,1.343544006,1.49180603,1.64151001,1.790977478,1.938835144,2.083969116,2.225517273,2.362831116,2.495452881,2.62311554
13313,94.18825531,95.6844635,97.19032288,98.70173645,100.2143021,101.7233429,103.2238922,104.7108307,106.1788788,107.6227722,109.0372543,110.4172516,111.7579193,113.0548019
15001,10.01311111,9.936828613,9.885185242,9.849761963,9.824878693,9.806774139,9.793029785,9.782073975,9.772918701,9.764915466,9.757671356,9.750934601,9.744541168,9.738384247
16029,3.400596619,3.383872986,3.405410767,3.450180054,3.508895874,3.575614929,3.646514893,3.719139099,3.79196167,3.86403656,3.934799194,4.003936768,4.071311951,4.136863708
16035,16.86671066,17.48205948,17.9731102,18.33834457,18.57688141,18.69374847,18.70059586,18.6132431,18.44848251,18.22165298,17.94549561,17.62995148,17.28252411,16.90888214
16039,9.91027832,9.769802094,9.678070068,9.618652344,9.580093384,9.554771423,9.537773132,9.525978088,9.517417908,9.510875702,9.505599976,9.501110077,9.497116089,9.493457794
16043,9.129123688,9.113456726,9.104366302,9.099163055,9.096298218,9.094814301,9.094154358,9.093986511,9.094112396,9.094406128,9.094802856,9.09526062,9.095752716,9.096252441
16045,19.10240173,19.67051315,20.04376984,20.2289238,20.25256348,20.15009689,19.95515442,19.69445038,19.38706207,19.04581451,18.67893982,18.29159546,17.88697433,17.46702194
16053,28.53679657,28.38286972,28.08357239,27.71438217,27.30131912,26.856987,26.3952179,25.93235397,25.48164749,25.04901123,24.6341095,24.23357773,23.8434906,23.46039581
16063,4.438224792,4.589363098,4.697250366,4.779174805,4.845466614,4.902297974,4.953292847,5.000556946,5.04535675,5.088394165,5.130111694,5.170761108,5.210494995,5.249412537
16083,107.110199,108.5357666,109.9286499,111.2838898,112.5968933,113.8634949,115.0799942,116.2433624,117.351181,118.401741,119.3939972,120.3276367,121.2029266,122.0207977
17007,75.54993439,76.66660309,77.81610107,78.99841309,80.21335602,81.46057129,82.73949432,84.04933167,85.38904572,86.75732422,88.15255737,89.57282257,91.01587677,92.47912598
17015,21.32542801,20.65433502,20.08993149,19.57969666,19.09727859,18.62815094,18.16368484,17.69848251,17.22909546,16.75350571,16.27092361,15.78192139,15.28867722,14.79528046
17041,18.35538483,18.17648697,17.94022751,17.65777588,17.33794785,16.98756409,16.61198425,16.21565247,15.80272293,15.37753296,14.94517517,14.51178741,14.08467102,13.67208099
17055,43.88404083,43.94154358,44.00072098,44.06167603,44.12445831,44.18913651,44.25575256,44.32438278,44.39508057,44.4679184,44.54296112,44.62028122,44.69994354,44.78203583
17065,12.79298019,12.72239685,12.64741135,12.5697403,12.49084473,12.4119072,12.33386993,12.25744629,12.18315887,12.1113739,12.04232025,11.97610092,11.9127655,11.85224915
17087,11.8443985,11.82246399,11.79374313,11.76022339,11.723423,11.68449402,11.64432526,11.60357666,11.56274033,11.52218628,11.48217773,11.44289398,11.40444946,11.36692047
17099,139.6103516,139.4404907,139.2451782,139.0251312,138.7819977,138.5182495,138.23703,137.9420166,137.6370239,137.3259888,137.0126343,136.7004089,136.3922882,136.0908966
17101,18.44762421,18.00610352,17.55757141,17.10072327,16.63497925,16.16059875,15.67893982,15.19285583,14.70700455,14.22805023,13.7644577,13.32585526,12.92169952,12.55976868
17135,16.78731537,16.32891083,15.86094284,15.38607788,14.90843582,14.43394852,13.97034073,13.52671051,13.11254501,12.73635483,12.40421677,12.11891937,11.87977219,11.68323517
17193,10.92047119,10.95179367,10.96555328,10.96730042,10.96083832,10.94877625,10.93294144,10.91459656,10.89465332,10.87372971,10.8522644,10.83055878,10.80883026,10.78720856
18055,20.32065201,20.73698807,20.92970657,20.93911743,20.8138504,20.59600449,20.31624222,19.99488831,19.64463043,19.27315521,18.8849144,18.4824295,18.06701279,17.63933563
18067,60.51700592,61.13233566,61.7693367,62.42874146,63.11130905,63.81779861,64.54897308,65.30561829,66.08848572,66.89835358,67.73597717,68.60208893,69.49739838,70.42259216
18095,94.04972839,95.54485321,97.04997253,98.56105042,100.0737152,101.5832825,103.0848312,104.5732574,106.0432968,107.4896622,108.9070969,110.2904968,111.6350098,112.936142
18109,50.39487457,50.6593399,50.93264389,51.21510696,51.50708008,51.80889893,52.12093353,52.44356537,52.77717209,53.12216949,53.47898865,53.84806061,54.2298584,54.62483215
18117,11.37725067,11.43247986,11.46128845,11.47141266,11.46822739,11.45555878,11.4361763,11.41210175,11.38484955,11.35549545,11.32485962,11.29353714,11.26196671,11.23043823
18143,16.65972137,16.93081665,17.11457825,17.2150116,17.23747253,17.18878937,17.07679749,16.90962982,16.69511795,16.44049454,16.15232086,15.83657837,15.49894714,15.14509583
18145,35.68994904,35.52619171,35.36107254,35.19220352,35.01955032,34.8430748,34.66273117,34.47846222,34.29024887,34.09803391,33.90177155,33.70140839,33.49693298,33.28828049
18149,19.94874573,20.1068306,20.11226654,19.99853516,19.79692841,19.53221512,19.22216797,18.87881088,18.50992203,18.12043762,17.71344376,17.29093933,16.85437393,16.40515137
18161,7.875934601,7.883590698,7.892234802,7.901329041,7.910636902,7.920040131,7.929458618,7.938850403,7.94821167,7.957519531,7.966766357,7.975944519,7.98506546,7.994117737
19017,48.29527283,48.49060059,48.69226074,48.9005127,49.11555862,49.33765411,49.56706238,49.80403137,50.04883575,50.30176926,50.5631218,50.83320618,51.11233902,51.40084457
19019,29.64431763,29.34386063,29.02507401,28.68859482,28.33108139,27.94847107,27.53755569,27.09861755,26.63857269,26.17102814,25.71088791,25.2675972,24.84333038,24.4356575
19041,23.62132645,23.29592133,22.94774628,22.58750534,22.22023392,21.84813309,21.47197342,21.09181595,20.70734024,20.31803894,19.92329788,19.52241516,19.11464691,18.69920731
19079,30.82266617,30.74486923,30.47584152,30.19987106,29.91521072,29.62046051,29.31379318,28.99276733,28.65426254,28.29441071,27.90909958,27.49530792,27.05383682,26.59235764
19101,18.87889862,18.52707672,18.15086365,17.7544632,17.3406601,16.9114418,16.46853256,16.01387024,15.55010986,15.08108521,14.61216354,14.15042496,13.70444107,13.28352737
19137,11.66834641,11.73537445,11.7718277,11.78617096,11.78438187,11.7707901,11.74860382,11.72026443,11.687603,11.65201187,11.61457062,11.57606888,11.53710938,11.4981308
19149,38.15773392,38.05554962,37.95123291,37.8442688,37.73461151,37.62220383,37.50698853,37.38890839,37.26789856,37.1439209,37.01690674,36.8867836,36.75351715,36.61704254
19151,12.31499481,12.09864426,11.91598129,11.76344299,11.63679504,11.53171539,11.4441452,11.37052155,11.3078537,11.25371933,11.20618439,11.16375732,11.12528992,11.08991623
19159,3.611122131,3.849884033,4.023635864,4.153755188,4.255622864,4.339401245,4.411560059,4.476158142,4.535697937,4.591712952,4.64516449,4.696632385,4.746482849,4.794967651
19185,4.597038269,4.641029358,4.687042236,4.733886719,4.780776978,4.827278137,4.873138428,4.918235779,4.962509155,5.005958557,5.048583984,5.090393066,5.131408691,5.171661377
20041,15.81561661,15.46463776,15.09900284,14.72468948,14.34825134,13.97678757,13.61766434,13.27801514,12.9640274,12.68029404,12.42936707,12.21164703,12.02566528,11.86859131
20055,84.72225189,86.07657623,87.45868683,88.86683655,90.29891968,91.75252533,93.22486877,94.7128067,96.21284485,97.72114563,99.23347473,100.7453537,102.2519836,103.7483368
20077,7.416404724,7.581768036,7.674812317,7.730079651,7.76499939,7.788818359,7.806541443,7.820877075,7.833320618,7.84469223,7.855422974,7.865779877,7.875907898,7.885864258
20091,140.2622375,140.2621002,140.2621155,140.2621002,140.2621155,140.2621002,140.2621155,140.2621002,140.2621155,140.2621002,140.2621155,140.2621002,140.2621155,140.2621002
20133,15.97047424,15.5018959,15.02891922,14.55704498,14.09355927,13.64722443,13.22743988,12.84301376,12.50070953,12.20423889,11.95385361,11.74676514,11.57812881,11.44206619
20175,27.59437943,26.82427979,26.1795845,25.61440277,25.11477661,24.66329193,24.24356079,23.84355927,23.45534897,23.07386398,22.69581604,22.31900024,21.94184113,21.56312561
20179,5.028862,5.061965942,5.09841156,5.136398315,5.174934387,5.213470459,5.251716614,5.289505005,5.326759338,5.363441467,5.399551392,5.435081482,5.470043182,5.504451752
20191,18.71518707,18.76475525,18.71234131,18.57519913,18.36985016,18.11038971,17.80800629,17.4711647,17.1061821,16.71788406,16.31019211,15.88677216,15.45158005,15.00934982
20199,2.919464111,2.989845276,3.069984436,3.155464172,3.243309021,3.331535339,3.418891907,3.504562378,3.58807373,3.669204712,3.747848511,3.823997498,3.897705078,3.969055176
21015,90.44137573,91.89694977,93.37097168,94.86027527,96.36131287,97.87019348,99.38269043,100.8942719,102.400116,103.8951797,105.3742828,106.8321075,108.2634048,109.6629791
21039,4.191848755,4.360725403,4.482414246,4.574905396,4.649414063,4.712844849,4.769340515,4.821365356,4.870391846,4.917289734,4.96257782,5.006591797,5.049514771,5.091491699
21067,140.2622375,140.2621002,140.2621155,140.2620544,140.2620087,140.2618866,140.2616577,140.2611694,140.2602692,140.2586823,140.2559509,140.2514801,140.2443848,140.23349
21077,3.560539246,3.722595215,3.850547791,3.955459595,4.044906616,4.123931885,4.195793152,4.26260376,4.325698853,4.385948181,4.443901062,4.499938965,4.55430603,4.607170105
21085,14.79901123,14.82818222,14.81642532,14.76833725,14.68833542,14.58071136,14.44975281,14.29971313,14.13482666,13.95926285,13.77709198,13.59216309,13.40802383,13.22779846
21087,11.17889786,11.29801941,11.37086868,11.41204834,11.43107986,11.4344101,11.42658615,11.41085052,11.38957214,11.36446762,11.33680344,11.30751419,11.2772789,11.24658966
21119,5.114982605,5.103042603,5.114532471,5.138618469,5.169464111,5.203796387,5.2397995,5.276451111,5.313171387,5.34967041,5.385780334,5.421401978,5.456508636,5.491092682
21155,18.23805237,18.45975494,18.56476593,18.56425476,18.47305298,18.30684662,18.08005142,17.80469131,17.49027634,17.144104,16.77174759,16.37776184,15.96614838,15.54101563
21163,14.09320831,14.13768768,14.14521408,14.1208992,14.06927109,13.99445343,13.90036011,13.79070282,13.66901779,13.5386734,13.40278244,13.2641983,13.12547302,12.98879242
21175,6.635215759,6.679828644,6.712524414,6.738792419,6.761543274,6.782325745,6.801979065,6.820941925,6.83946228,6.857658386,6.87562561,6.893386841,6.910972595,6.928386688
21187,2.993133545,3.163848877,3.307052612,3.429763794,3.53755188,3.63444519,3.723251343,3.805923462,3.883811951,3.957855225,4.028701782,4.096801758,4.162498474,4.226043701
